Job,Operation,Machine,Start,Duration,End
10,1,10,69,81,150
1,2,10,150,16,166
7,4,10,212,43,255
6,3,10,255,10,265
2,3,10,378,79,457
3,5,10,512,79,591
4,5,10,739,83,822
8,5,10,822,43,865
5,7,10,865,77,942
9,8,10,1044,42,1086
10,0,9,0,69,69
1,3,9,166,52,218
7,5,9,258,50,308
3,2,9,339,62,401
2,7,9,601,77,678
4,4,9,715,24,739
9,2,9,776,66,842
8,6,9,865,14,879
5,9,9,959,79,1038
6,7,9,1051,35,1086
1,4,8,218,26,244
10,6,8,436,45,481
2,5,8,481,66,547
7,9,8,547,27,574
3,6,8,591,43,634
5,4,8,634,43,677
4,3,8,677,38,715
9,5,8,907,8,915
8,9,8,927,71,998
6,9,8,1093,95,1188
1,1,7,73,71,144
7,6,7,311,52,363
5,3,7,557,75,632
3,7,7,634,54,688
2,8,7,688,77,765
8,4,7,765,54,819
4,6,7,822,41,863
10,7,7,864,78,942
6,5,7,946,9,955
9,7,7,955,89,1044
6,2,6,223,28,251
2,2,6,275,98,373
7,7,6,373,59,432
5,2,6,527,25,552
1,9,6,648,95,743
3,9,6,776,37,813
9,3,6,844,33,877
8,7,6,879,9,888
4,8,6,956,77,1033
10,9,6,1033,84,1117
2,0,5,180,55,235
10,3,5,244,96,340
3,4,5,420,92,512
7,8,5,512,28,540
1,7,5,572,21,593
9,0,5,699,33,732
8,3,5,743,20,763
5,6,5,768,96,864
6,4,5,881,61,942
4,9,5,1033,60,1093
7,0,4,0,16,16
6,1,4,147,76,223
3,0,4,236,34,270
10,4,4,340,27,367
4,1,4,514,69,583
1,8,4,593,55,648
8,2,4,699,41,740
2,9,4,765,39,804
9,4,4,881,26,907
5,8,4,942,17,959
7,1,3,16,59,75
6,0,3,78,35,113
10,2,3,150,94,244
2,1,3,244,31,275
3,1,3,275,64,339
5,0,3,373,98,471
1,5,3,479,34,513
4,2,3,590,87,677
9,1,3,736,37,773
8,8,3,888,39,927
8,0,2,1,45,46
1,0,2,46,21,67
7,3,2,121,91,212
3,3,2,401,19,420
4,0,2,427,87,514
2,6,2,555,42,597
5,5,2,677,49,726
9,6,2,918,28,946
10,8,2,949,74,1023
6,8,2,1086,7,1093
7,2,1,75,46,121
10,5,1,367,69,436
2,4,1,459,12,471
5,1,1,475,44,519
1,6,1,519,53,572
8,1,1,606,87,693
3,8,1,693,83,776
4,7,1,863,93,956
6,6,1,956,95,1051
9,9,1,1086,78,1164
