Job,Operation,Machine,Start,Duration,End
2,5,10,124,79,203
6,4,10,223,10,233
14,5,10,244,80,324
12,2,10,371,97,468
4,9,10,493,83,576
13,2,10,583,48,631
1,4,10,691,16,707
11,5,10,734,25,759
5,2,10,759,77,836
7,4,10,847,43,890
10,4,10,890,81,971
3,6,10,971,79,1050
15,8,10,1122,72,1194
8,9,10,1291,43,1334
9,9,10,1385,42,1427
14,2,9,12,50,62
6,1,9,78,35,113
4,3,9,157,24,181
2,6,9,203,77,280
13,3,9,631,27,658
5,1,9,679,79,758
11,6,9,760,81,841
12,9,9,846,90,936
7,6,9,945,50,995
15,6,9,995,79,1074
10,7,9,1078,69,1147
3,7,9,1147,62,1209
9,7,9,1223,66,1289
1,8,9,1289,52,1341
8,10,9,1341,14,1355
6,2,8,113,95,208
4,6,8,327,38,365
14,10,8,531,98,629
13,4,8,658,62,720
8,6,8,751,71,822
2,10,8,822,66,888
12,10,8,936,86,1022
11,9,8,1022,32,1054
7,8,8,1054,27,1081
5,7,8,1101,43,1144
15,9,8,1194,18,1212
9,6,8,1212,8,1220
10,9,8,1220,45,1265
3,10,8,1310,43,1353
1,10,8,1362,26,1388
6,3,7,209,9,218
15,3,7,218,37,255
2,7,7,287,77,364
14,8,7,374,63,437
4,8,7,452,41,493
12,5,7,576,76,652
8,4,7,652,54,706
1,6,7,728,71,799
10,3,7,804,78,882
3,5,7,915,54,969
7,7,7,996,52,1048
11,10,7,1054,18,1072
5,8,7,1154,75,1229
13,6,7,1229,67,1296
9,8,7,1296,89,1385
12,1,6,0,28,28
9,2,6,40,33,73
4,4,6,181,77,258
15,4,6,258,14,272
6,7,6,281,28,309
14,7,6,346,28,374
2,8,6,374,98,472
10,2,6,472,84,556
13,1,6,556,27,583
8,1,6,583,9,592
1,3,6,596,95,691
7,2,6,765,59,824
11,7,6,848,76,924
3,8,6,1209,37,1246
5,10,6,1386,25,1411
4,1,5,9,60,69
15,1,5,87,61,148
6,8,5,309,61,370
14,9,5,437,94,531
12,4,5,531,45,576
8,2,5,592,20,612
11,2,5,659,24,683
1,5,5,707,21,728
7,1,5,733,28,761
2,9,5,761,55,816
3,4,5,823,92,915
5,4,5,934,96,1030
13,5,5,1124,98,1222
10,10,5,1265,96,1361
9,10,5,1427,33,1460
2,1,4,0,39,39
15,2,4,155,55,210
4,5,4,258,69,327
14,6,4,327,19,346
6,10,4,465,76,541
1,2,4,541,55,596
12,6,4,652,99,751
3,3,4,789,34,823
7,3,4,825,16,841
9,4,4,900,26,926
11,8,4,926,87,1013
5,5,4,1034,17,1051
10,6,4,1051,27,1078
8,8,4,1247,41,1288
13,7,4,1296,48,1344
2,2,3,39,31,70
4,2,3,70,87,157
14,4,3,189,50,239
6,5,3,239,35,274
15,5,3,274,50,324
10,1,3,368,94,462
1,1,3,503,34,537
8,3,3,612,39,651
11,4,3,713,17,730
12,7,3,751,23,774
5,3,3,836,98,934
9,5,3,934,37,971
7,9,3,1081,59,1140
3,9,3,1246,64,1310
13,10,3,1432,17,1449
14,1,2,0,12,12
9,1,2,12,28,40
2,4,2,82,42,124
6,6,2,274,7,281
4,7,2,365,87,452
11,1,2,627,31,658
3,1,2,681,19,700
8,5,2,706,45,751
12,8,2,774,72,846
10,5,2,974,74,1048
15,7,2,1074,41,1115
7,10,2,1140,91,1231
5,9,2,1231,49,1280
1,9,2,1341,21,1362
13,9,2,1386,46,1432
2,3,1,70,12,82
14,3,1,104,80,184
6,9,1,370,95,465
12,3,1,471,58,529
4,10,1,576,93,669
11,3,1,686,20,706
3,2,1,706,83,789
9,3,1,812,78,890
7,5,1,895,46,941
8,7,1,941,87,1028
5,6,1,1053,44,1097
1,7,1,1097,53,1150
10,8,1,1150,69,1219
15,10,1,1219,75,1294
13,8,1,1344,42,1386
