Job,Operation,Machine,Start,Duration,End
2,3,10,144,65,209
6,8,10,322,10,332
8,6,10,410,32,442
10,6,10,552,71,623
5,7,10,702,59,761
7,8,10,764,96,860
9,8,10,868,49,917
1,9,10,917,81,998
4,9,10,1005,41,1046
3,10,10,1129,29,1158
6,6,9,181,96,277
8,7,9,442,39,481
9,2,9,572,45,617
10,7,9,624,44,668
7,7,9,678,86,764
1,5,9,811,32,843
5,8,9,897,80,977
2,7,9,982,25,1007
3,8,9,1007,31,1038
4,10,9,1046,97,1143
2,1,8,47,21,68
8,2,8,95,92,187
6,10,8,386,36,422
7,6,8,651,27,678
4,3,8,728,56,784
10,9,8,784,33,817
9,9,8,917,69,986
1,10,8,998,40,1038
5,10,8,1038,7,1045
3,9,8,1045,84,1129
6,2,7,8,9,17
1,1,7,309,9,318
8,5,7,329,81,410
5,2,7,430,40,470
10,5,7,470,82,552
7,5,7,552,99,651
4,2,7,651,77,728
3,6,7,831,83,914
9,10,7,986,27,1013
2,10,7,1139,15,1154
6,4,6,75,77,152
10,4,6,340,26,366
3,2,6,366,37,403
7,4,6,465,87,552
8,10,6,581,56,637
9,6,6,746,22,768
4,6,6,824,59,883
1,8,6,895,19,914
2,6,6,917,65,982
5,9,6,982,56,1038
7,1,5,12,70,82
2,4,5,213,64,277
8,4,5,277,52,329
6,9,5,332,54,386
1,3,5,406,55,461
5,3,5,470,88,558
4,1,5,570,80,650
10,8,5,676,99,775
9,7,5,775,93,868
3,7,5,914,89,1003
6,3,4,17,58,75
7,2,4,87,92,179
8,3,4,187,85,272
10,3,4,272,68,340
3,4,4,464,24,488
9,1,4,507,60,567
5,6,4,652,50,702
1,6,4,850,37,887
4,7,4,887,38,925
2,9,4,1084,55,1139
6,1,3,0,8,8
2,2,3,68,70,138
10,2,3,203,61,264
3,1,3,280,85,365
1,4,3,461,40,501
8,9,3,540,41,581
5,5,3,581,71,652
9,4,3,716,12,728
4,5,3,792,30,822
7,10,3,888,73,961
8,1,2,0,95,95
6,5,2,152,29,181
7,3,2,181,98,279
2,5,2,279,46,325
1,2,2,325,81,406
3,5,2,488,44,532
5,4,2,560,17,577
9,5,2,732,7,739
10,10,2,817,84,901
4,8,2,925,80,1005
10,1,1,182,21,203
6,7,1,277,45,322
5,1,1,333,91,424
3,3,1,424,40,464
8,8,1,481,59,540
9,3,1,622,88,710
4,4,1,784,8,792
7,9,1,860,28,888
1,7,1,888,6,894
2,8,1,1007,77,1084
