Job,Operation,Machine,Start,Duration,End
7,1,5,0,59,59
9,1,5,59,56,115
10,3,5,133,59,192
3,2,5,223,65,288
6,2,5,304,29,333
1,5,5,365,19,384
12,5,5,425,10,435
4,2,5,452,65,517
11,4,5,572,77,649
17,2,5,649,22,671
13,5,5,702,87,789
19,5,5,789,26,815
15,3,5,833,56,889
16,3,5,941,32,973
20,3,5,974,71,1045
14,5,5,1045,96,1141
8,4,5,1151,41,1192
2,4,5,1201,81,1282
18,4,5,1282,49,1331
5,5,5,1338,37,1375
7,2,4,59,38,97
12,3,4,187,96,283
1,4,4,328,37,365
3,4,4,365,55,420
6,4,4,420,31,451
14,2,4,451,86,537
18,1,4,538,45,583
4,4,4,585,25,610
13,4,4,610,92,702
19,4,4,702,68,770
17,5,4,774,60,834
11,5,4,834,58,892
15,4,4,892,85,977
9,3,4,977,50,1027
10,5,4,1027,80,1107
2,2,4,1114,32,1146
20,5,4,1146,44,1190
8,5,4,1192,97,1289
5,4,4,1289,24,1313
16,5,4,1313,39,1352
12,1,3,93,36,129
7,4,3,177,30,207
1,2,3,207,40,247
3,3,3,288,70,358
13,2,3,358,73,431
4,1,3,431,21,452
6,5,3,452,84,536
14,3,3,537,27,564
11,3,3,564,8,572
10,4,3,572,7,579
19,3,3,613,61,674
17,3,3,674,12,686
18,3,3,686,69,755
16,2,3,849,92,941
20,2,3,941,33,974
15,5,3,977,41,1018
8,2,3,1018,56,1074
2,1,3,1074,40,1114
5,1,3,1114,85,1199
9,4,3,1219,71,1290
10,1,2,4,40,44
11,2,2,45,29,74
7,3,2,97,80,177
3,1,2,177,46,223
1,3,2,247,81,328
6,3,2,333,83,416
12,4,2,416,9,425
13,3,2,431,98,529
19,2,2,529,84,613
4,5,2,613,15,628
17,1,2,633,7,640
15,1,2,673,95,768
16,1,2,768,81,849
20,1,2,855,82,937
14,4,2,937,99,1036
8,3,2,1074,77,1151
5,3,2,1241,44,1285
2,5,2,1285,9,1294
9,5,2,1294,17,1311
18,5,2,1331,27,1358
11,1,1,0,45,45
10,2,1,45,88,133
12,2,1,133,54,187
1,1,1,193,6,199
7,5,1,207,8,215
6,1,1,215,89,304
13,1,1,321,28,349
14,1,1,349,70,419
3,5,1,420,77,497
19,1,1,497,21,518
4,3,1,521,64,585
18,2,1,592,93,685
17,4,1,686,88,774
15,2,1,774,59,833
9,2,1,833,91,924
8,1,1,930,80,1010
20,4,1,1045,99,1144
2,3,1,1146,55,1201
5,2,1,1201,40,1241
16,4,1,1241,52,1293
