Job,Operation,Machine,Start,Duration,End
6,0,5,1,79,80
7,1,5,93,77,170
4,2,5,170,79,249
12,0,5,249,10,259
19,0,5,259,84,343
18,4,5,346,42,388
9,0,5,393,25,418
3,3,5,418,98,516
20,0,5,516,81,597
1,4,5,619,95,714
10,3,5,714,77,791
2,3,5,791,16,807
8,0,5,807,83,890
5,1,5,890,37,927
14,2,5,927,43,970
16,2,5,1003,43,1046
15,0,5,1093,9,1102
17,0,5,1102,33,1135
11,3,5,1172,28,1200
13,2,5,1208,59,1267
4,1,4,87,77,164
6,3,4,218,62,280
18,3,4,280,66,346
7,4,4,346,69,415
3,4,4,516,39,555
1,3,4,564,55,619
12,4,4,619,35,654
2,1,4,663,52,715
20,3,4,720,69,789
10,4,4,791,79,870
19,4,4,873,27,900
8,1,4,900,24,924
5,2,4,927,34,961
9,4,4,963,17,980
11,1,4,980,76,1056
16,3,4,1056,14,1070
14,4,4,1100,50,1150
17,2,4,1166,26,1192
15,2,4,1192,41,1233
13,4,4,1322,16,1338
4,0,3,17,66,83
6,1,3,83,43,126
18,2,3,126,8,134
7,2,3,170,87,257
12,1,3,259,95,354
3,2,3,387,31,418
1,0,3,444,34,478
20,1,3,597,45,642
10,2,3,662,43,705
19,2,3,705,94,799
2,4,3,807,26,833
14,0,3,838,27,865
9,3,3,865,98,963
8,3,3,971,38,1009
5,4,3,1009,64,1073
16,4,3,1073,71,1144
13,1,3,1144,59,1203
11,4,3,1203,35,1238
15,3,3,1238,39,1277
17,4,3,1277,37,1314
18,0,2,0,89,89
16,0,2,176,54,230
7,3,2,257,87,344
3,1,2,344,42,386
12,3,2,415,9,424
9,1,2,424,49,473
1,1,2,488,21,509
10,1,2,511,75,586
6,4,2,586,54,640
20,2,2,642,78,720
2,2,2,720,71,791
19,3,2,799,74,873
14,1,2,873,52,925
8,2,2,930,41,971
5,3,2,983,19,1002
13,0,2,1046,91,1137
17,1,2,1137,28,1165
11,2,2,1165,7,1172
4,4,2,1172,77,1249
15,4,2,1277,45,1322
7,0,1,0,93,93
18,1,1,93,33,126
6,2,1,126,92,218
2,0,1,218,21,239
4,3,1,249,55,304
3,0,1,324,12,336
12,2,1,354,61,415
10,0,1,415,96,511
1,2,1,511,53,564
9,2,1,564,44,608
19,1,1,626,69,695
5,0,1,695,83,778
20,4,1,789,96,885
11,0,1,885,95,980
16,1,1,982,20,1002
8,4,1,1012,60,1072
14,3,1,1072,28,1100
15,1,1,1102,87,1189
17,3,1,1198,78,1276
13,3,1,1276,46,1322
