Job,Operation,Machine,Start,Duration,End
1,2,5,5,58,63
6,2,5,63,82,145
14,1,5,145,36,181
9,3,5,184,50,234
3,4,5,253,39,292
16,1,5,292,78,370
5,2,5,370,71,441
20,5,5,461,88,549
2,2,5,549,96,645
15,3,5,645,15,660
13,4,5,660,6,666
7,4,5,734,75,809
18,2,5,832,40,872
11,1,5,880,93,973
12,5,5,973,7,980
17,3,5,980,88,1068
19,2,5,1079,82,1161
10,4,5,1175,20,1195
4,3,5,1195,73,1268
8,4,5,1268,35,1303
1,1,4,0,5,5
4,2,4,15,57,72
3,2,4,81,85,166
6,3,4,166,34,200
20,1,4,250,54,304
14,3,4,311,48,359
12,1,4,359,77,436
16,3,4,456,41,497
10,1,4,498,15,513
13,2,4,522,27,549
15,4,4,664,76,740
7,5,4,809,7,816
2,5,4,832,77,909
5,3,4,909,70,979
18,5,4,987,29,1016
8,1,4,1016,47,1063
17,4,4,1068,13,1081
11,5,4,1130,68,1198
19,4,4,1221,6,1227
9,5,4,1234,75,1309
3,1,3,0,81,81
9,2,3,90,94,184
6,4,3,200,80,280
5,1,3,321,48,369
14,4,3,369,56,425
20,4,3,429,32,461
7,1,3,461,17,478
1,3,3,478,44,522
10,2,3,522,67,589
15,1,3,597,36,633
13,5,3,666,82,748
2,4,3,748,84,832
18,3,3,882,13,895
12,4,3,903,70,973
11,2,3,982,29,1011
8,2,3,1063,62,1125
16,5,3,1125,76,1201
17,5,3,1201,81,1282
4,5,3,1294,31,1325
19,5,3,1325,6,1331
9,1,2,0,90,90
13,1,2,93,63,156
3,3,2,166,87,253
6,5,2,280,22,302
20,2,2,308,64,372
16,2,2,372,84,456
2,1,2,459,89,548
14,5,2,548,87,635
15,2,2,635,8,643
7,3,2,643,91,734
12,2,2,734,93,827
17,1,2,827,78,905
18,4,2,905,82,987
1,5,2,989,58,1047
19,1,2,1047,26,1073
11,4,2,1073,57,1130
8,3,2,1130,72,1202
10,5,2,1202,71,1273
4,4,2,1273,21,1294
5,5,2,1294,49,1343
4,1,1,0,15,15
6,1,1,49,10,59
14,2,1,181,26,207
9,4,1,234,64,298
3,5,1,298,77,375
20,3,1,375,54,429
7,2,1,478,55,533
13,3,1,549,95,644
2,3,1,645,97,742
15,5,1,742,36,778
18,1,1,778,54,832
12,3,1,832,58,890
17,2,1,905,75,980
1,4,1,980,9,989
11,3,1,1014,52,1066
16,4,1,1087,30,1117
10,3,1,1157,12,1169
19,3,1,1169,52,1221
5,4,1,1247,40,1287
8,5,1,1303,11,1314
