Job,Operation,Machine,Start,Duration,End
47,0,10,1,5,6
2,0,10,111,82,193
8,0,10,193,37,230
49,6,10,274,78,352
24,3,10,352,17,369
40,0,10,378,96,474
31,4,10,503,49,552
19,6,10,668,54,722
7,4,10,722,78,800
42,4,10,800,2,802
48,8,10,815,84,899
44,8,10,989,73,1062
45,5,10,1064,76,1140
29,4,10,1226,95,1321
30,8,10,1321,73,1394
36,0,10,1394,24,1418
9,6,10,1555,92,1647
20,1,10,1649,44,1693
14,5,10,1779,8,1787
26,8,10,1840,22,1862
27,8,10,1862,59,1921
4,6,10,1921,5,1926
25,0,10,1926,87,2013
43,6,10,2039,29,2068
41,4,10,2124,48,2172
35,8,10,2197,97,2294
11,1,10,2294,11,2305
32,0,10,2395,13,2408
1,2,10,2517,62,2579
50,4,10,2609,67,2676
22,8,10,2737,35,2772
39,0,10,2815,23,2838
46,4,10,2969,17,2986
5,4,10,2986,93,3079
6,5,10,3103,70,3173
38,5,10,3202,61,3263
12,2,10,3289,61,3350
18,9,10,3350,82,3432
16,3,10,3435,99,3534
3,3,10,3565,34,3599
33,4,10,3659,43,3702
15,7,10,3702,6,3708
17,3,10,3776,52,3828
28,0,10,3828,51,3879
10,9,10,3879,97,3976
23,3,10,4050,98,4148
21,8,10,4154,6,4160
37,8,10,4202,66,4268
34,9,10,4268,38,4306
13,8,10,4317,84,4401
49,0,9,0,87,87
48,1,9,91,74,165
14,3,9,175,49,224
2,2,9,230,37,267
18,6,9,287,17,304
24,1,9,310,34,344
40,1,9,474,21,495
44,4,9,569,72,641
19,5,9,657,11,668
31,9,9,759,15,774
42,5,9,802,81,883
7,7,9,905,42,947
45,1,9,972,12,984
30,2,9,1020,96,1116
4,2,9,1116,41,1157
34,3,9,1173,1,1174
5,2,9,1232,51,1283
27,4,9,1294,38,1332
8,7,9,1356,28,1384
29,9,9,1539,37,1576
36,5,9,1612,83,1695
9,9,9,1768,12,1780
26,7,9,1790,50,1840
35,2,9,1855,79,1934
43,5,9,1980,57,2037
25,3,9,2075,48,2123
11,0,9,2194,94,2288
41,7,9,2288,24,2312
20,7,9,2406,53,2459
47,3,9,2460,63,2523
32,5,9,2535,76,2611
22,9,9,2772,21,2793
50,7,9,2793,72,2865
1,9,9,2884,89,2973
6,3,9,3039,41,3080
39,4,9,3080,57,3137
46,9,9,3200,40,3240
38,7,9,3288,56,3344
15,3,9,3468,31,3499
10,5,9,3590,66,3656
16,6,9,3671,99,3770
3,8,9,3788,58,3846
17,6,9,3899,42,3941
28,3,9,3987,87,4074
37,6,9,4074,42,4116
12,8,9,4116,31,4147
21,9,9,4160,56,4216
33,7,9,4216,35,4251
13,6,9,4251,22,4273
23,8,9,4296,5,4301
3,0,8,0,14,14
41,1,8,66,16,82
15,0,8,82,49,131
1,0,8,131,9,140
49,2,8,145,44,189
18,3,8,189,35,224
33,0,8,224,45,269
31,0,8,336,91,427
40,3,8,522,12,534
42,0,8,555,95,650
48,4,8,650,61,711
19,7,8,722,76,798
7,6,8,843,62,905
14,4,8,992,82,1074
5,0,8,1090,55,1145
30,5,8,1212,39,1251
45,8,8,1273,48,1321
29,5,8,1321,63,1384
8,8,8,1384,37,1421
34,6,8,1434,85,1519
9,5,8,1532,23,1555
26,3,8,1579,40,1619
24,6,8,1641,34,1675
43,1,8,1698,60,1758
35,0,8,1759,49,1808
4,4,8,1808,29,1837
27,7,8,1839,23,1862
2,6,8,1862,64,1926
21,4,8,1959,63,2022
36,8,8,2090,33,2123
20,3,8,2127,92,2219
25,5,8,2219,50,2269
22,0,8,2312,71,2383
11,6,8,2417,93,2510
47,5,8,2524,23,2547
50,5,8,2676,90,2766
38,1,8,2972,47,3019
32,7,8,3024,8,3032
46,7,8,3123,16,3139
6,6,8,3173,26,3199
12,6,8,3404,81,3485
16,4,8,3538,98,3636
10,7,8,3702,88,3790
17,5,8,3848,41,3889
37,4,8,3928,62,3990
44,9,8,3990,35,4025
28,5,8,4153,1,4154
39,9,8,4154,90,4244
23,9,8,4301,100,4401
13,9,8,4401,15,4416
48,0,7,0,91,91
41,2,7,91,40,131
14,0,7,131,18,149
49,4,7,195,22,217
2,4,7,293,21,314
18,8,7,337,99,436
44,1,7,436,30,466
19,3,7,499,88,587
40,6,7,587,7,594
10,0,7,594,66,660
31,8,7,717,42,759
7,5,7,800,43,843
8,3,7,904,59,963
29,0,7,1002,88,1090
42,9,7,1098,66,1164
34,4,7,1174,96,1270
30,7,7,1270,49,1319
45,9,7,1321,63,1384
26,0,7,1450,60,1510
36,4,7,1553,59,1612
24,7,7,1675,23,1698
9,8,7,1736,32,1768
43,2,7,1768,35,1803
27,6,7,1810,29,1839
4,5,7,1859,53,1912
35,3,7,1936,83,2019
21,5,7,2022,32,2054
25,4,7,2126,83,2209
11,2,7,2305,3,2308
20,6,7,2314,92,2406
32,2,7,2435,62,2497
22,4,7,2555,36,2591
1,4,7,2613,83,2696
39,1,7,2843,95,2938
6,4,7,3080,23,3103
46,8,7,3139,61,3200
5,7,7,3206,85,3291
13,0,7,3297,28,3325
12,5,7,3367,37,3404
38,9,7,3412,96,3508
15,4,7,3508,47,3555
17,1,7,3630,69,3699
33,6,7,3703,73,3776
50,8,7,3776,70,3846
3,9,7,3846,43,3889
28,2,7,3906,81,3987
23,2,7,4006,37,4043
47,9,7,4057,19,4076
37,7,7,4116,86,4202
16,9,7,4230,91,4321
3,1,6,14,49,63
49,1,6,87,58,145
27,0,6,201,22,223
18,4,6,224,23,247
2,3,6,267,26,293
24,4,6,369,60,429
31,1,6,429,14,443
48,3,6,526,2,528
40,7,6,783,26,809
42,6,6,883,83,966
44,7,6,966,23,989
7,9,6,991,9,1000
45,3,6,1000,50,1050
8,5,6,1058,90,1148
29,2,6,1148,16,1164
30,6,6,1251,12,1263
5,3,6,1283,29,1312
19,8,6,1312,40,1352
36,1,6,1419,40,1459
9,3,6,1491,25,1516
26,1,6,1516,3,1519
34,7,6,1519,42,1561
20,0,6,1561,88,1649
21,0,6,1659,83,1742
4,3,6,1780,27,1807
35,1,6,1814,31,1845
14,7,6,1863,31,1894
43,7,6,2072,59,2131
41,5,6,2175,87,2262
25,6,6,2269,9,2278
11,5,6,2398,19,2417
22,2,6,2417,93,2510
47,4,6,2523,1,2524
1,3,6,2579,34,2613
50,6,6,2767,19,2786
32,6,6,3011,3,3014
46,6,6,3063,60,3123
12,0,6,3172,22,3194
6,8,6,3227,17,3244
38,8,6,3344,68,3412
15,1,6,3414,8,3422
10,2,6,3472,14,3486
33,1,6,3512,50,3562
37,0,6,3699,33,3732
16,7,6,3770,90,3860
23,0,6,3907,42,3949
17,7,6,3949,96,4045
39,7,6,4046,79,4125
28,7,6,4168,73,4241
13,7,6,4273,35,4308
30,0,5,0,77,77
18,7,5,304,33,337
49,7,5,352,19,371
19,2,5,409,90,499
40,2,5,505,17,522
31,5,5,554,27,581
7,2,5,589,43,632
44,5,5,641,77,718
48,5,5,718,39,757
8,1,5,769,89,858
42,7,5,966,64,1030
34,0,5,1040,57,1097
45,6,5,1140,90,1230
27,5,5,1332,22,1354
29,6,5,1384,78,1462
36,2,5,1462,81,1543
24,5,5,1543,98,1641
9,7,5,1647,89,1736
26,6,5,1741,49,1790
14,6,5,1790,73,1863
2,7,5,1926,33,1959
4,8,5,1966,98,2064
21,7,5,2064,2,2066
35,5,5,2066,65,2131
43,8,5,2131,53,2184
20,5,5,2223,91,2314
41,9,5,2349,55,2404
50,0,5,2404,6,2410
32,1,5,2410,25,2435
47,1,5,2435,22,2457
11,7,5,2510,43,2553
22,5,5,2591,27,2618
25,9,5,2668,42,2710
1,7,5,2817,46,2863
46,3,5,2905,64,2969
38,3,5,3054,69,3123
39,5,5,3137,42,3179
6,7,5,3199,28,3227
16,0,5,3271,43,3314
5,9,5,3314,29,3343
13,4,5,3539,63,3602
3,4,5,3602,52,3654
10,6,5,3656,46,3702
33,5,5,3702,1,3703
37,1,5,3732,39,3771
15,9,5,3979,51,4030
17,8,5,4045,85,4130
12,9,5,4147,73,4220
23,6,5,4243,45,4288
28,8,5,4288,25,4313
3,2,4,63,48,111
18,2,4,150,38,188
49,5,4,217,57,274
19,0,4,274,42,316
2,5,4,316,78,394
31,2,4,443,37,480
44,3,4,480,89,569
7,3,4,634,86,720
42,2,4,720,62,782
8,2,4,868,26,894
40,9,4,894,51,945
4,1,4,1029,86,1115
30,3,4,1120,61,1181
45,7,4,1230,43,1273
9,0,4,1275,82,1357
29,8,4,1471,68,1539
36,3,4,1543,10,1553
34,8,4,1561,12,1573
43,0,4,1670,24,1694
21,1,4,1749,75,1824
24,9,4,1826,58,1884
14,8,4,1894,20,1914
27,9,4,1921,90,2011
25,2,4,2052,23,2075
35,6,4,2131,34,2165
41,8,4,2312,37,2349
20,8,4,2459,52,2511
22,3,4,2511,44,2555
11,9,4,2631,11,2642
46,0,4,2718,97,2815
1,8,4,2863,21,2884
38,0,4,2884,88,2972
6,2,4,2972,67,3039
32,8,4,3039,26,3065
5,5,4,3095,51,3146
12,4,4,3352,15,3367
13,2,4,3417,54,3471
10,3,4,3486,42,3528
15,5,4,3555,90,3645
16,5,4,3645,26,3671
17,2,4,3699,73,3772
37,2,4,3775,50,3825
50,9,4,3846,58,3904
47,7,4,3904,61,3965
39,8,4,4125,29,4154
28,6,4,4154,14,4168
23,5,4,4208,35,4243
33,8,4,4251,1,4252
26,9,4,4252,34,4286
48,9,4,4346,27,4373
30,1,3,77,13,90
14,2,3,152,23,175
18,5,3,247,40,287
27,2,3,287,32,319
24,2,3,345,7,352
49,8,3,371,74,445
7,0,3,477,78,555
40,5,3,569,9,578
19,4,3,587,70,657
31,7,3,657,60,717
44,6,3,718,7,725
42,3,3,784,7,791
48,7,3,792,23,815
4,0,3,930,94,1024
45,4,3,1050,14,1064
29,3,3,1164,62,1226
34,5,3,1270,92,1362
9,1,3,1362,31,1393
8,9,3,1421,51,1472
26,2,3,1519,60,1579
36,6,3,1695,66,1761
43,3,3,1803,77,1880
21,3,3,1880,79,1959
2,8,3,1959,40,1999
25,1,3,2013,39,2052
41,3,3,2094,22,2116
35,7,3,2165,32,2197
11,4,3,2394,4,2398
47,2,3,2457,3,2460
1,1,3,2460,57,2517
20,9,3,2517,38,2555
50,3,3,2555,54,2609
22,6,3,2618,96,2714
6,0,3,2785,88,2873
46,5,3,2986,77,3063
32,9,3,3065,95,3160
39,6,3,3179,2,3181
38,6,3,3263,25,3288
5,8,3,3292,20,3312
12,3,3,3350,2,3352
15,2,3,3427,36,3463
13,3,3,3471,68,3539
3,6,3,3670,78,3748
10,8,3,3790,89,3879
28,1,3,3879,27,3906
23,1,3,3954,43,3997
37,5,3,3997,72,4069
17,9,3,4130,76,4206
16,8,3,4206,24,4230
33,9,3,4252,61,4313
41,0,2,3,63,66
18,1,2,81,69,150
14,1,2,150,2,152
49,3,2,189,6,195
2,1,2,195,35,230
27,1,2,230,55,285
19,1,2,316,93,409
