Job,Operation,Machine,Start,Duration,End
2,1,10,20,46,66
5,3,10,182,27,209
9,6,10,310,38,348
4,0,10,527,12,539
10,7,10,543,85,628
6,4,10,639,13,652
8,7,10,693,52,745
7,4,10,745,47,792
1,9,10,857,5,862
3,8,10,950,5,955
3,2,9,69,28,97
10,1,9,110,32,142
2,5,9,252,19,271
9,7,9,348,95,443
5,9,9,467,17,484
1,5,9,573,35,608
8,6,9,665,28,693
4,4,9,705,33,738
6,7,9,762,59,821
7,6,9,849,74,923
9,2,8,75,67,142
5,4,8,212,65,277
3,4,8,390,83,473
10,6,8,491,43,534
1,4,8,534,39,573
8,5,8,639,26,665
2,8,8,665,37,702
6,6,8,716,46,762
7,5,8,792,57,849
4,8,8,858,87,945
2,2,7,66,34,100
5,2,7,155,23,178
8,2,7,187,46,233
1,0,7,263,54,317
10,5,7,405,85,490
9,8,7,553,97,650
6,5,7,652,64,716
4,6,7,750,55,805
3,5,7,814,78,892
7,8,7,937,67,1004
8,0,6,30,64,94
2,3,6,100,55,155
9,5,6,237,73,310
5,7,6,420,7,427
10,8,6,629,46,675
1,7,6,691,95,786
6,8,6,821,19,840
3,6,6,894,23,917
4,9,6,945,29,974
7,9,6,1004,88,1092
3,0,5,0,45,45
10,0,5,45,60,105
9,3,5,142,85,227
2,6,5,271,59,330
5,6,5,330,90,420
1,2,5,420,48,468
6,1,5,468,25,493
4,2,5,587,38,625
8,9,5,791,63,854
7,7,5,923,14,937
2,0,4,0,20,20
5,0,4,20,83,103
8,1,4,103,84,187
9,4,4,227,10,237
10,3,4,247,93,340
1,3,4,470,60,530
7,1,4,554,80,634
4,3,4,634,71,705
6,9,4,840,85,925
3,7,4,925,25,950
5,1,3,103,49,152
10,2,3,152,95,247
6,3,3,555,84,639
2,7,3,639,21,660
9,9,3,660,17,677
7,3,3,684,53,737
4,5,3,738,12,750
8,8,3,750,41,791
1,8,3,791,66,857
3,9,3,955,73,1028
9,0,2,0,11,11
3,1,2,45,24,69
6,0,2,70,66,136
8,3,2,233,78,311
10,4,2,340,65,405
5,8,2,427,40,467
7,0,2,471,73,544
4,1,2,544,37,581
1,6,2,608,72,680
2,9,2,702,46,748
9,1,1,11,64,75
3,3,1,97,28,125
2,4,1,155,97,252
5,5,1,277,48,325
1,1,1,325,87,412
6,2,1,493,62,555
8,4,1,555,84,639
7,2,1,639,41,680
10,9,1,680,59,739
4,7,1,805,53,858
