Job,Operation,Machine,Start,Duration,End
3,0,10,0,5,5
8,2,10,171,63,234
4,6,10,321,73,394
2,5,10,413,89,502
14,6,10,502,99,601
10,7,10,629,35,664
1,6,10,723,12,735
7,5,10,792,31,823
9,5,10,855,84,939
11,8,10,988,68,1056
6,8,10,1079,60,1139
15,7,10,1176,62,1238
13,8,10,1307,16,1323
12,9,10,1323,13,1336
5,8,10,1336,38,1374
1,0,9,0,14,14
10,1,9,53,31,84
14,3,9,198,82,280
12,2,9,280,71,351
4,7,9,394,43,437
11,0,9,437,20,457
8,8,9,503,44,547
6,0,9,623,9,632
2,9,9,694,92,786
7,6,9,831,53,884
15,2,9,921,27,948
9,6,9,948,93,1041
13,5,9,1087,43,1130
5,3,9,1169,42,1211
3,8,9,1223,66,1289
10,0,8,16,36,52
8,1,8,86,85,171
4,5,8,224,97,321
14,5,8,441,57,498
11,2,8,506,74,580
2,8,8,625,69,694
6,2,8,709,31,740
1,8,8,773,44,817
15,1,8,905,7,912
7,8,8,912,86,998
13,2,8,998,11,1009
3,5,8,1107,7,1114
9,9,8,1162,90,1252
5,5,8,1252,23,1275
12,8,8,1275,48,1323
14,0,7,36,32,68
10,3,7,136,52,188
3,3,7,189,48,237
2,4,7,326,87,413
11,1,7,457,49,506
4,9,7,511,41,552
8,9,7,552,59,611
5,0,7,693,55,748
9,3,7,772,45,817
1,9,7,817,66,883
7,7,7,889,16,905
13,1,7,905,87,992
6,7,7,1028,43,1071
12,3,7,1071,59,1130
15,6,7,1155,21,1176
2,0,6,0,38,38
4,3,6,146,19,165
14,2,6,165,33,198
10,5,6,221,11,232
12,1,6,270,7,277
8,6,6,427,32,459
1,5,6,474,97,571
7,3,6,675,21,696
11,4,6,766,17,783
6,4,6,827,73,900
9,8,6,1101,61,1162
3,7,6,1162,61,1223
15,8,6,1238,39,1277
5,7,6,1324,5,1329
13,9,6,1329,64,1393
1,1,5,14,75,89
10,2,5,89,47,136
4,4,5,165,59,224
2,3,5,268,58,326
8,5,5,360,30,390
9,2,5,527,11,538
11,3,5,580,10,590
14,7,5,601,91,692
7,4,5,698,94,792
15,0,5,809,88,897
6,6,5,999,25,1024
13,4,5,1048,39,1087
3,4,5,1089,8,1097
12,4,5,1130,76,1206
5,4,5,1211,37,1248
8,0,4,0,86,86
1,2,4,89,12,101
2,1,4,101,82,183
4,8,4,437,74,511
9,1,4,511,16,527
7,2,4,592,78,670
10,8,4,670,20,690
14,8,4,692,99,791
11,5,4,791,34,825
5,2,4,825,75,900
6,5,4,900,95,995
15,4,4,995,91,1086
3,6,4,1115,41,1156
12,6,4,1223,29,1252
13,7,4,1271,32,1303
4,0,3,0,42,42
14,1,3,72,92,164
2,2,3,183,85,268
8,4,3,295,65,360
1,3,3,360,38,398
9,0,3,457,44,501
7,1,3,523,64,587
10,6,3,599,28,627
6,1,3,632,72,704
5,1,3,754,70,824
13,0,3,882,15,897
11,7,3,911,77,988
15,5,3,1086,69,1155
12,7,3,1252,17,1269
3,9,3,1289,14,1303
4,1,2,42,8,50
3,1,2,62,84,146
12,0,2,181,85,266
14,4,2,358,83,441
8,7,2,462,33,495
2,7,2,545,80,625
10,9,2,690,49,739
1,7,2,744,29,773
9,4,2,825,30,855
15,3,2,948,38,986
7,9,2,998,7,1005
13,3,2,1009,39,1048
11,9,2,1056,84,1140
6,9,2,1140,56,1196
5,6,2,1275,48,1323
4,2,1,50,96,146
3,2,1,146,43,189
10,4,1,189,32,221
8,3,1,234,61,295
7,0,1,296,97,393
1,4,1,398,76,474
2,6,1,502,43,545
6,3,1,747,79,826
11,6,1,826,85,911
9,7,1,1041,60,1101
13,6,1,1130,19,1149
12,5,1,1206,17,1223
14,9,1,1248,8,1256
15,9,1,1277,48,1325
5,9,1,1374,7,1381
