Job,Operation,Machine,Start,Duration,End
1,6,10,174,40,214
15,9,10,493,41,534
13,7,10,553,89,642
6,5,10,710,73,783
5,5,10,783,100,883
20,7,10,883,88,971
10,8,10,995,96,1091
9,9,10,1094,65,1159
2,7,10,1226,84,1310
8,8,10,1316,41,1357
19,7,10,1389,39,1428
14,9,10,1461,91,1552
17,8,10,1552,75,1627
3,9,10,1627,75,1702
16,7,10,1702,23,1725
18,6,10,1725,7,1732
7,8,10,1738,79,1817
12,7,10,1817,24,1841
11,8,10,1886,21,1907
4,9,10,1907,68,1975
1,5,9,137,37,174
15,8,9,405,88,493
3,5,9,493,81,574
4,5,9,574,44,618
13,9,9,726,47,773
6,7,9,852,34,886
10,6,9,886,56,942
20,8,9,971,81,1052
9,8,9,1052,42,1094
8,6,9,1228,19,1247
2,9,9,1347,8,1355
17,5,9,1402,6,1408
14,8,9,1433,28,1461
5,7,9,1461,17,1478
19,9,9,1486,54,1540
7,6,9,1669,18,1687
16,8,9,1725,49,1774
18,8,9,1799,50,1849
12,8,9,1849,23,1872
11,9,9,1907,60,1967
15,5,8,239,30,269
1,8,8,269,74,343
2,5,8,367,71,438
13,5,8,519,13,532
3,7,8,646,86,732
10,5,8,782,40,822
20,5,8,852,16,868
4,6,8,875,91,966
6,9,8,968,46,1014
9,7,8,1030,17,1047
16,5,8,1078,80,1158
14,5,8,1241,85,1326
8,9,8,1357,28,1385
19,6,8,1385,4,1389
17,6,8,1408,59,1467
5,8,8,1479,7,1486
12,5,8,1487,74,1561
7,5,8,1594,70,1664
11,6,8,1731,64,1795
18,9,8,1849,93,1942
15,6,7,269,37,306
1,9,7,343,93,436
3,6,7,574,72,646
13,8,7,646,80,726
6,8,7,886,82,968
9,6,7,1020,10,1030
10,9,7,1091,13,1104
16,6,7,1158,2,1160
4,7,7,1160,83,1243
8,7,7,1247,69,1316
2,8,7,1316,31,1347
14,7,7,1360,73,1433
19,8,7,1433,53,1486
5,9,7,1486,77,1563
12,6,7,1563,35,1598
17,9,7,1627,70,1697
7,7,7,1697,41,1738
18,7,7,1738,61,1799
11,7,7,1799,87,1886
20,9,7,1970,11,1981
1,7,6,214,54,268
15,7,6,306,99,405
2,6,6,438,2,440
13,6,6,533,17,550
19,5,6,553,88,641
3,8,6,732,59,791
6,6,6,791,61,852
20,6,6,868,6,874
5,6,6,883,43,926
10,7,6,942,53,995
9,5,6,1008,8,1016
8,5,6,1203,25,1228
4,8,6,1243,52,1295
14,6,6,1326,34,1360
17,7,6,1467,84,1551
11,5,6,1697,2,1699
18,5,6,1701,21,1722
7,9,6,1817,44,1861
12,9,6,1872,50,1922
16,9,6,1922,50,1972
15,0,5,0,55,55
1,3,5,89,13,102
13,2,5,111,6,117
3,0,5,128,79,207
2,2,5,298,1,299
5,0,5,389,73,462
19,2,5,501,13,514
4,4,5,541,30,571
6,4,5,692,9,701
10,3,5,731,41,772
20,4,5,828,24,852
8,0,5,896,70,966
9,3,5,982,7,989
16,4,5,1000,78,1078
14,4,5,1148,93,1241
17,1,5,1241,25,1266
12,3,5,1308,75,1383
7,2,5,1417,43,1460
11,0,5,1460,62,1522
18,3,5,1593,94,1687
1,0,4,0,19,19
13,1,4,19,92,111
15,2,4,112,63,175
3,1,4,210,80,290
2,3,4,299,4,303
4,1,4,344,15,359
5,1,4,464,87,551
19,4,4,551,2,553
6,3,4,631,55,686
10,0,4,697,8,705
20,2,4,766,31,797
9,0,4,806,16,822
16,2,4,848,68,916
14,1,4,993,84,1077
8,3,4,1077,62,1139
12,2,4,1285,23,1308
17,4,4,1308,94,1402
7,3,4,1461,80,1541
11,2,4,1582,64,1646
18,4,4,1687,11,1698
1,1,3,19,27,46
20,1,3,119,12,131
15,3,3,175,24,199
2,0,3,199,69,268
4,0,3,268,76,344
3,3,3,384,55,439
13,4,3,439,80,519
19,3,3,519,30,549
6,2,3,615,16,631
5,4,3,681,98,779
10,4,3,779,3,782
16,1,3,801,47,848
8,1,3,971,22,993
9,4,3,994,9,1003
14,3,3,1101,47,1148
12,0,3,1148,66,1214
17,2,3,1275,10,1285
18,0,3,1369,85,1454
7,4,3,1546,39,1585
11,3,3,1646,12,1658
13,0,2,14,5,19
1,2,2,46,39,85
20,0,2,85,34,119
15,4,2,199,40,239
2,4,2,303,64,367
4,2,2,367,26,393
19,0,2,394,27,421
3,4,2,439,54,493
6,0,2,493,63,556
5,2,2,558,74,632
10,2,2,723,3,726
16,0,2,726,75,801
9,2,2,919,58,977
14,2,2,1077,24,1101
8,4,2,1139,64,1203
12,1,2,1214,71,1285
17,3,2,1285,21,1306
7,1,2,1344,71,1415
18,1,2,1456,31,1487
11,1,2,1522,60,1582
15,1,1,55,57,112
1,4,1,112,25,137
13,3,1,137,69,206
2,1,1,268,30,298
3,2,1,298,86,384
19,1,1,421,77,498
4,3,1,518,17,535
6,1,1,558,49,607
5,3,1,642,39,681
10,1,1,706,10,716
20,3,1,803,24,827
9,1,1,827,84,911
14,0,1,911,82,993
16,3,1,993,7,1000
8,2,1,1000,73,1073
17,0,1,1145,91,1236
7,0,1,1248,87,1335
12,4,1,1383,78,1461
18,2,1,1492,94,1586
11,4,1,1658,39,1697
