Job,Operation,Machine,Start,Duration,End
2,1,5,0,25,25
5,1,5,54,27,81
3,3,5,95,28,123
7,1,5,123,28,151
6,3,5,281,48,329
4,3,5,367,97,464
10,1,5,464,72,536
9,1,5,536,14,550
1,4,5,591,76,667
8,5,5,667,80,747
2,5,4,99,81,180
3,5,4,181,99,280
5,3,4,290,48,338
6,4,4,338,27,365
7,3,4,365,19,384
1,2,4,384,87,471
8,4,4,471,50,521
4,5,4,521,90,611
10,4,4,611,79,690
9,5,4,716,55,771
2,2,3,25,32,57
3,2,3,72,23,95
4,1,3,193,86,279
5,4,3,338,17,355
8,3,3,373,98,471
6,5,3,471,62,533
10,2,3,541,18,559
9,3,3,625,50,675
1,5,3,675,17,692
7,5,3,701,50,751
3,1,2,0,72,72
2,4,2,81,18,99
6,1,2,113,67,180
7,2,2,180,12,192
8,1,2,215,63,278
4,2,2,284,76,360
5,5,2,360,46,406
1,3,2,471,31,502
10,3,2,569,37,606
9,4,2,675,41,716
1,1,1,0,20,20
2,3,1,57,24,81
5,2,1,81,42,123
3,4,1,123,58,181
6,2,1,181,98,279
8,2,1,279,94,373
7,4,1,384,80,464
4,4,1,467,45,512
9,2,1,550,75,625
10,5,1,690,61,751
